Id,key,name,synonyms,code,born_at,city_id,region_id,country_id,nationality_id,created_at,updated_at
1032,cavani,Cavani,Edinson Cavani|Edinson Roberto Cavani Gomez,,1987-02-14,,,194,194,2014-10-17T00:54:08.3140700-04:00,2014-10-17T00:54:08.3140700-04:00
1033,christianstuani,Christian Stuani,,,1986-10-12,,,194,194,2014-10-17T00:54:08.3163970-04:00,2014-10-17T00:54:08.3163970-04:00
1034,joelmatip,Joel Matip,,,,,,,,2014-10-17T00:54:18.2451340-04:00,2014-10-17T00:54:18.2451340-04:00
1035,andresguardado,Andres Guardado,,,,,,,,2014-10-17T00:54:18.2741830-04:00,2014-10-17T00:54:18.2741830-04:00
1036,alexissanchez,Alexis SÃ¡nchez,,,,,,,,2014-10-17T00:54:18.3268620-04:00,2014-10-17T00:54:18.3268620-04:00
1037,jorgevaldivia,Jorge ValdÃ­via,,,,,,,,2014-10-17T00:54:18.3320280-04:00,2014-10-17T00:54:18.3320280-04:00
1038,teofilogutierrez,Teofilo GutiÃ©rrez,,,,,,,,2014-10-17T00:54:18.4372530-04:00,2014-10-17T00:54:18.4372530-04:00
1039,jamesrodriguez,James RodrÃ­guez,,,,,,,,2014-10-17T00:54:18.4436160-04:00,2014-10-17T00:54:18.4436160-04:00
1040,juanquintero,Juan Quintero,,,,,,,,2014-10-17T00:54:18.4785590-04:00,2014-10-17T00:54:18.4785590-04:00
1041,juancuadrado,Juan Cuadrado,,,,,,,,2014-10-17T00:54:18.5165550-04:00,2014-10-17T00:54:18.5165550-04:00
1042,georgiossamaras,Georgios Samaras,,,,,,,,2014-10-17T00:54:18.5625600-04:00,2014-10-17T00:54:18.5625600-04:00
1043,oscarduarte,Oscar Duarte,,,,,,,,2014-10-17T00:54:18.5840020-04:00,2014-10-17T00:54:18.5840020-04:00
1044,marcosurena,Marcos UreÃ±a,,,,,,,,2014-10-17T00:54:18.5892960-04:00,2014-10-17T00:54:18.5892960-04:00
1045,leekeunho,Lee Keunho,,,,,,,,2014-10-17T00:54:19.0047780-04:00,2014-10-17T00:54:19.0047780-04:00
1046,alexanderkerzhakov,Alexander Kerzhakov,,,,,,,,2014-10-17T00:54:19.0100970-04:00,2014-10-17T00:54:19.0100970-04:00
1047,sonheungmin,Son Heung Min,,,,,,,,2014-10-17T00:54:19.0480810-04:00,2014-10-17T00:54:19.0480810-04:00
1048,koojacheol,Koo Jacheol,,,,,,,,2014-10-17T00:54:19.0547310-04:00,2014-10-17T00:54:19.0547310-04:00
1049,alexanderkokorin,Alexander Kokorin,,,,,,,,2014-10-17T00:54:19.0847350-04:00,2014-10-17T00:54:19.0847350-04:00
1050,klaasjanhuntelaar,Klaas Jan Huntelaar,,,,,,,,2014-10-17T00:54:19.1522680-04:00,2014-10-17T00:54:19.1522680-04:00
1051,socratispapastathopoulos,Socratis Papastathopoulos,,,,,,,,2014-10-17T00:54:19.1686960-04:00,2014-10-17T00:54:19.1686960-04:00
1052,andreschuerrle,Andre SchÃ¼rrle,,,,,,,,2014-10-17T00:54:19.3087200-04:00,2014-10-17T00:54:19.3087200-04:00
